customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
4307-KWMXE,False,Male,False,False,False,10,False,True,DSL,0,1,0,1,0,0,Month-to-month,False,Electronic check,35.75,389.8
4310-KEDTB,False,Female,False,False,True,26,False,True,DSL,0,0,1,0,0,0,Month-to-month,True,Mailed check,29.8,786.5
4311-QTTAI,False,Female,False,False,False,16,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.35,295.55
4312-GVYNH,False,Female,False,True,False,70,False,True,DSL,1,0,1,1,0,1,Two year,True,Bank transfer (automatic),49.85,3370.2
4312-KFRXN,False,Male,False,True,False,72,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.4,1710.9
4315-MURBD,True,Female,False,False,False,12,True,False,Fiber optic,1,0,0,1,1,1,Month-to-month,True,Bank transfer (automatic),98.9,1120.95
4316-XCSLJ,False,Male,False,False,True,17,True,False,DSL,1,0,0,0,0,0,Month-to-month,True,Mailed check,50.3,846.8
4317-VTEOA,True,Male,False,False,False,1,True,False,DSL,0,1,0,0,0,0,Month-to-month,True,Electronic check,50.75,50.75
4318-RAJVY,False,Female,False,False,False,10,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.8,198.25
4320-QMLLA,False,Male,False,False,False,7,True,False,DSL,0,0,0,0,1,0,Month-to-month,False,Mailed check,54.85,370.4
4322-RCYMT,True,Male,False,True,True,68,True,True,DSL,0,1,1,1,0,1,One year,True,Bank transfer (automatic),75.8,5293.95
4323-ELYYB,False,Male,False,True,True,13,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.0,218.55
4323-OHFOW,False,Female,True,True,False,70,True,True,Fiber optic,0,1,0,1,1,1,One year,True,Bank transfer (automatic),105.55,7195.35
4323-SADQS,True,Male,False,True,True,7,False,True,DSL,1,0,0,1,0,0,Month-to-month,True,Electronic check,34.5,279.25
4324-AHJKS,False,Female,False,False,False,5,True,False,DSL,1,0,1,0,0,0,Month-to-month,False,Credit card (automatic),55.8,300.4
4324-BZCKL,False,Female,False,True,True,10,True,False,DSL,0,1,1,0,0,0,Month-to-month,True,Mailed check,55.55,551.3
4325-NFSKC,True,Male,True,False,False,19,True,True,Fiber optic,1,0,0,0,1,0,Month-to-month,True,Electronic check,90.6,1660.0
4328-VUFWD,False,Female,False,False,False,39,True,False,DSL,0,0,0,1,0,1,One year,False,Electronic check,59.3,2209.15
4329-YPDDQ,False,Male,False,False,False,20,True,False,Fiber optic,1,1,1,1,1,1,Month-to-month,True,Bank transfer (automatic),108.2,2203.7
4332-MUOEZ,False,Male,True,True,True,20,True,False,Fiber optic,1,0,1,1,0,1,One year,False,Credit card (automatic),94.3,1818.3
4334-HOWRP,False,Male,True,True,False,72,False,True,DSL,1,1,1,1,1,1,Two year,True,Credit card (automatic),64.95,4546.0
4335-BSMJS,False,Female,False,False,False,62,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.8,1563.95
4335-UPJSI,False,Female,False,False,True,24,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,498.1
4338-EYCER,False,Male,False,True,False,21,True,False,DSL,0,0,0,0,1,0,Month-to-month,False,Bank transfer (automatic),54.6,1125.2
4342-HENTK,True,Female,True,False,False,2,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.65,142.35
4342-HFXWS,False,Female,False,True,True,48,True,False,DSL,1,0,1,1,1,0,One year,False,Bank transfer (automatic),69.7,3023.65
4343-EJVQB,False,Male,False,False,False,7,True,False,Fiber optic,1,0,0,0,0,0,Month-to-month,False,Mailed check,74.35,533.6
4349-GFQHK,True,Male,False,False,False,1,True,True,DSL,0,0,1,0,0,0,Month-to-month,False,Electronic check,54.35,54.35
4350-ZTLPI,False,Female,False,True,False,53,True,True,Fiber optic,0,1,1,1,1,1,One year,True,Bank transfer (automatic),108.95,5718.2
4351-QLCSU,True,Female,False,False,False,1,True,False,DSL,0,0,0,0,1,0,Month-to-month,True,Credit card (automatic),55.0,55.0
4353-HYOJD,False,Female,False,True,True,27,True,False,DSL,0,1,0,0,0,0,Month-to-month,False,Mailed check,49.85,1336.15
4355-CVPVS,False,Female,False,True,True,56,True,False,Fiber optic,0,0,0,0,1,1,One year,False,Bank transfer (automatic),88.9,4968.0
4355-HBJHH,True,Male,False,True,True,67,True,True,DSL,1,0,1,0,1,1,Two year,True,Electronic check,79.7,5293.4
4359-INNWN,False,Female,False,False,False,17,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.05,337.9
4360-PNRQB,False,Male,False,False,False,18,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),75.6,1395.05
4360-QRAVE,False,Male,True,False,False,37,False,True,DSL,0,1,1,0,0,0,Month-to-month,False,Electronic check,36.65,1315.0
4361-BKAXE,True,Female,False,False,False,41,True,True,Fiber optic,1,1,1,1,1,1,Month-to-month,True,Bank transfer (automatic),114.5,4527.45
4361-FEBGN,False,Male,False,False,False,48,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.15,982.95
4361-JEIVL,True,Male,False,False,True,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,44.4,44.4
4365-MSDYN,False,Male,False,True,False,8,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),19.55,161.15
4366-CTOUZ,False,Female,False,False,False,50,True,False,Fiber optic,0,1,0,1,1,1,Two year,True,Mailed check,100.2,5038.45
4367-NHWMM,False,Female,False,False,False,1,False,True,DSL,0,0,0,0,0,0,Month-to-month,True,Mailed check,24.9,24.9
4367-NUYAO,False,Male,False,True,True,0,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.75,
4369-HTUIF,True,Male,True,False,False,6,True,False,Fiber optic,1,0,0,0,1,0,Month-to-month,True,Bank transfer (automatic),85.15,503.6
4369-NYSCF,False,Male,False,False,False,56,True,False,DSL,0,1,0,1,1,1,One year,True,Bank transfer (automatic),75.75,4284.65
4373-MAVJG,True,Female,False,True,True,14,True,True,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Bank transfer (automatic),90.9,1259.0
4373-VVHQL,False,Male,False,False,False,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,44.75,44.75
4374-YMUSQ,False,Male,False,False,False,34,True,True,Fiber optic,1,1,1,1,1,1,One year,False,Credit card (automatic),116.25,3899.05
4376-KFVRS,False,Male,False,True,True,72,True,True,Fiber optic,1,1,1,1,1,1,Two year,True,Credit card (automatic),114.05,8468.2
4377-VDHYI,False,Male,False,True,True,32,True,False,Fiber optic,1,1,0,0,0,1,One year,True,Electronic check,90.8,3023.85
4378-BZYFP,False,Male,False,False,False,17,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.5,365.8
4378-MYPGO,False,Male,False,True,True,68,True,False,Fiber optic,1,1,1,0,1,1,Two year,True,Bank transfer (automatic),105.25,7173.15
4381-MHQDC,False,Female,False,False,False,47,True,True,DSL,1,0,1,1,0,0,Two year,True,Mailed check,65.0,2879.9
4385-GZQXV,True,Female,True,False,False,16,True,False,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Electronic check,94.45,1511.2
4385-ZKVNW,False,Male,False,True,True,44,True,False,DSL,0,1,0,1,0,0,Month-to-month,True,Bank transfer (automatic),54.9,2549.1
4389-UEFCZ,False,Female,False,True,False,72,True,True,Fiber optic,1,0,1,0,1,1,Two year,True,Electronic check,105.5,7544.0
4390-KYULV,True,Male,False,True,False,3,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.55,51.15
4391-LNRXK,False,Male,False,False,False,22,True,False,Fiber optic,0,1,1,1,0,1,Month-to-month,True,Bank transfer (automatic),94.95,2142.8
4391-RESHN,True,Male,False,False,False,23,True,True,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Mailed check,104.05,2470.1
4393-GEADV,False,Male,False,True,True,70,True,True,Fiber optic,1,1,1,1,1,1,Two year,False,Credit card (automatic),114.75,7842.3
4393-OBCRR,False,Female,False,False,False,3,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.25,71.2
4393-RYCRE,False,Male,False,False,False,44,True,False,Fiber optic,1,1,1,0,1,1,One year,True,Electronic check,106.05,4510.8
4395-PZMSN,False,Male,True,False,False,5,True,False,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,85.55,408.5
4396-KLSEH,False,Male,False,False,False,4,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.85,63.0
4397-FRLTA,False,Female,False,False,False,4,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.15,84.5
4398-HSCJH,True,Female,False,False,False,3,True,True,DSL,0,0,0,1,1,0,Month-to-month,True,Electronic check,63.6,155.65
4402-FTBXC,False,Male,False,False,False,54,True,False,Fiber optic,1,0,1,0,1,0,Month-to-month,False,Mailed check,89.8,4667.0
4403-BWPAY,False,Male,False,False,False,14,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),24.8,321.7
4404-HIBDJ,True,Female,False,False,False,25,True,False,DSL,1,1,1,1,1,0,One year,False,Mailed check,74.3,1863.8
4412-YLTKF,True,Female,True,False,False,27,True,True,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Electronic check,78.05,2135.5
4415-IJZTP,True,Female,False,False,False,1,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,74.5,74.5
4415-WNGVR,False,Female,True,True,False,12,True,False,DSL,1,0,1,1,1,1,One year,True,Electronic check,79.2,943.85
4418-LZMSV,False,Male,False,True,True,13,True,False,DSL,0,1,1,1,0,0,Month-to-month,False,Bank transfer (automatic),61.8,750.1
4419-UJMUS,False,Male,False,True,True,69,True,True,Fiber optic,0,0,0,1,1,1,Two year,True,Electronic check,99.35,6856.45
4422-QVIJA,False,Female,False,False,True,35,True,True,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,50.15,1655.35
4423-JWZJN,False,Male,False,True,True,64,True,True,Fiber optic,0,0,1,0,0,1,One year,False,Credit card (automatic),90.25,5629.15
4423-YLHDV,True,Female,False,True,False,21,True,True,Fiber optic,1,0,1,0,1,1,Month-to-month,True,Bank transfer (automatic),104.4,2200.25
4424-TKOPW,True,Male,True,False,False,2,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,93.85,196.75
4425-OWHWB,False,Female,False,False,False,20,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),19.35,433.75
4429-WYGFR,False,Male,False,False,False,26,True,False,DSL,0,0,0,1,0,0,Month-to-month,False,Bank transfer (automatic),49.15,1237.3
4430-UZIPO,True,Male,False,False,False,3,False,True,DSL,0,1,0,1,0,0,Month-to-month,True,Mailed check,36.85,108.7
4430-YHXGG,False,Female,False,False,True,4,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,25.45,84.2
4431-EDMIQ,False,Female,False,True,True,7,True,False,DSL,1,1,1,1,1,0,Month-to-month,True,Electronic check,75.7,554.05
4432-ADRLB,True,Male,False,False,False,2,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,44.65,74.9
4433-JCGCG,True,Male,True,True,False,46,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,101.0,4680.05
4438-GGYWL,True,Male,False,True,True,62,True,True,Fiber optic,1,1,1,1,1,1,Two year,False,Bank transfer (automatic),115.55,7159.05
4439-JMPMT,True,Female,False,True,True,5,True,False,Fiber optic,0,0,0,1,1,0,Month-to-month,True,Electronic check,85.75,470.95
4439-YRNVD,False,Female,False,False,False,10,False,True,DSL,0,1,0,1,0,0,Month-to-month,False,Electronic check,36.25,374.0
4441-NIHPT,True,Female,True,False,False,13,True,False,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Electronic check,74.3,940.35
4443-EMBNA,False,Female,False,True,False,71,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.75,1836.9
4445-KWOKW,False,Female,False,False,False,42,True,True,DSL,1,1,0,0,0,0,One year,True,Bank transfer (automatic),60.15,2421.6
4445-ZJNMU,False,Male,False,False,False,9,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Credit card (automatic),99.3,918.75
4446-BZKHU,True,Male,False,True,False,61,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,105.55,6281.45
4450-DLLMH,False,Male,False,False,False,2,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),71.3,157.75
4450-MDZFX,False,Male,False,True,True,60,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Bank transfer (automatic),74.35,4453.3
4450-YOOHP,False,Female,False,False,False,39,False,True,DSL,0,0,1,0,1,1,Month-to-month,True,Credit card (automatic),50.65,1905.4
4451-RWASJ,False,Male,False,True,True,15,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.5,239.75
4452-QIIEB,False,Male,False,False,False,7,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,43.9,278.4
4452-ROHMO,False,Female,False,False,False,15,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,331.6
4455-BFSPD,False,Female,False,True,False,61,True,True,Fiber optic,0,0,0,1,1,1,One year,False,Bank transfer (automatic),101.15,6383.9
4456-RHSNB,False,Female,False,True,True,19,True,False,DSL,0,0,1,0,0,0,Month-to-month,True,Bank transfer (automatic),49.6,962.9
4458-KVRBJ,False,Male,False,False,False,59,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.0,1510.5
4459-BBGHE,False,Male,False,False,True,30,False,True,DSL,0,0,0,0,1,1,Month-to-month,True,Electronic check,44.5,1307.8
4462-CYWMH,False,Male,True,True,False,62,True,True,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Bank transfer (automatic),89.8,5629.55
4464-JCOLN,True,Male,False,True,True,2,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.85,35.9
4465-VDKIQ,False,Female,False,False,False,18,True,False,Fiber optic,0,1,1,0,0,0,Month-to-month,False,Electronic check,77.8,1358.6
4468-KAZHE,False,Female,True,True,False,20,True,False,DSL,0,1,0,0,0,1,Month-to-month,True,Electronic check,60.0,1259.35
4468-MLDTH,True,Male,False,False,False,4,True,False,DSL,0,0,0,1,1,0,Month-to-month,True,Electronic check,61.3,249.4
4468-YDOVK,False,Male,False,False,True,5,True,False,DSL,0,0,0,1,0,0,Month-to-month,True,Bank transfer (automatic),48.65,235.2
4471-KXAUH,True,Female,False,True,False,42,True,True,Fiber optic,0,0,1,1,0,0,Month-to-month,True,Electronic check,84.3,3588.4
4471-OIIDG,True,Female,False,False,False,10,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,100.6,1060.2
4472-LVYGI,False,Female,False,True,True,0,False,True,DSL,1,0,1,1,1,0,Two year,True,Bank transfer (automatic),52.55,
4472-VESGY,False,Female,False,True,True,52,True,True,Fiber optic,1,1,1,0,0,1,Month-to-month,False,Bank transfer (automatic),98.15,4993.4
4475-NVTLU,False,Male,False,True,True,45,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Electronic check,19.2,903.7
4476-OSWTN,False,Male,True,True,False,69,True,True,Fiber optic,1,0,1,1,1,1,One year,True,Mailed check,110.55,7610.1
4477-QAXWD,True,Male,False,True,False,25,False,True,DSL,0,0,1,0,1,0,One year,True,Credit card (automatic),38.1,970.4
4480-MBMLB,False,Female,False,False,False,36,True,True,Fiber optic,0,1,1,0,1,1,One year,True,Bank transfer (automatic),104.8,3886.45
4480-QQRHC,False,Female,True,False,False,8,True,False,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Bank transfer (automatic),74.05,600.15
4482-EWFMI,False,Female,False,False,False,2,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.7,135.2
4482-FTFFX,False,Male,False,False,False,5,True,False,DSL,0,0,1,1,0,0,Month-to-month,False,Electronic check,56.15,291.45
4484-CGXFK,True,Female,False,False,False,3,True,False,DSL,0,0,0,0,0,1,Month-to-month,True,Electronic check,55.3,196.15
4484-GLZOU,True,Female,False,True,False,52,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,105.05,5624.85
4486-EFAEB,False,Male,False,False,False,13,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,20.4,251.65
4487-ZYJZK,False,Female,False,True,True,38,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.6,763.1
4488-KQFDT,False,Female,False,False,False,61,True,True,Fiber optic,0,1,1,0,1,1,One year,True,Electronic check,103.95,6423.0
4488-PSYCG,True,Male,False,False,False,16,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.25,327.45
4489-SNOJF,True,Female,False,True,True,35,True,True,DSL,1,0,1,1,1,0,Month-to-month,False,Electronic check,72.25,2568.55
4495-LHSSK,False,Female,False,False,True,18,True,True,DSL,1,0,0,0,0,0,Month-to-month,False,Mailed check,57.65,992.7
4498-WRAJX,True,Male,True,True,True,71,True,True,Fiber optic,1,1,0,0,1,1,Month-to-month,True,Credit card (automatic),105.1,7548.1
4500-HKANN,False,Male,False,True,True,23,True,True,DSL,0,1,0,1,0,0,Two year,False,Mailed check,59.7,1414.2
4501-EQDRN,True,Female,False,False,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Bank transfer (automatic),69.7,69.7
4501-UYKBC,False,Female,True,False,False,46,True,True,DSL,0,0,1,1,0,1,One year,True,Credit card (automatic),69.1,3255.35
4501-VCPFK,False,Male,False,False,False,26,False,True,DSL,0,0,1,1,0,0,Month-to-month,False,Electronic check,35.75,1022.5
4503-BDXBD,True,Male,False,False,False,11,True,False,Fiber optic,0,1,0,0,0,0,Month-to-month,False,Electronic check,74.95,815.5
4504-YOULA,False,Female,False,True,True,35,True,True,DSL,1,1,0,0,0,0,Month-to-month,True,Credit card (automatic),59.45,2136.9
4505-EXZHB,True,Female,True,False,False,6,True,False,Fiber optic,0,0,1,0,0,0,Month-to-month,False,Electronic check,74.4,434.1
4508-OEBEY,False,Male,False,True,False,31,True,False,DSL,1,1,1,1,0,1,One year,True,Credit card (automatic),75.5,2424.45
4510-HIMLV,True,Male,False,False,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.8,69.8
4510-PYUSH,True,Female,True,False,False,38,True,False,DSL,1,1,0,0,0,0,Month-to-month,True,Credit card (automatic),57.15,2250.65
4512-ZUIYL,True,Female,False,False,False,2,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Bank transfer (automatic),70.0,153.05
4513-CXYIX,False,Female,True,True,False,71,True,True,Fiber optic,1,0,0,0,0,0,Two year,True,Credit card (automatic),80.7,5676.0
4514-GFCFI,True,Female,True,False,False,16,True,True,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,84.75,1350.15
4518-FZBSX,False,Male,False,True,True,42,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.25,854.9
4521-WFJAI,False,Male,False,False,False,56,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),25.95,1444.05
4521-YEEHE,False,Female,False,True,False,18,True,True,Fiber optic,0,0,0,1,1,0,Month-to-month,True,Electronic check,88.85,1594.75
4522-AKYLR,False,Female,True,False,False,13,True,False,DSL,0,1,1,0,0,0,Month-to-month,True,Electronic check,54.8,731.3
4522-XRWWI,False,Male,False,True,False,42,True,True,DSL,1,0,0,1,1,1,One year,False,Credit card (automatic),80.45,3375.9
4523-WXCEF,True,Female,False,True,False,59,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,False,Electronic check,101.1,6039.9
4524-QCSSM,False,Male,False,False,False,26,False,True,DSL,1,1,0,0,0,1,Month-to-month,True,Bank transfer (automatic),44.65,1156.55
4525-VZCZG,False,Male,False,False,True,54,True,False,Fiber optic,1,1,0,1,1,1,One year,True,Electronic check,105.85,5826.65
4526-EXKKN,False,Male,False,False,False,40,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.6,973.95
4526-RMTLL,False,Male,False,True,True,8,True,True,DSL,1,1,0,1,0,1,Two year,True,Credit card (automatic),76.15,645.8
4526-ZJJTM,False,Female,True,True,False,25,True,False,Fiber optic,0,1,1,0,0,1,Month-to-month,False,Bank transfer (automatic),88.4,2191.15
4529-CKBCL,True,Female,False,False,False,2,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.2,146.05
4530-NDRKU,False,Female,False,True,True,42,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,19.05,761.85
4531-AUZNK,False,Female,False,True,True,51,True,True,Fiber optic,1,0,0,1,1,0,One year,True,Mailed check,95.15,5000.05
4534-WGCIR,False,Female,False,True,True,58,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.15,1509.9
4536-IPCKQ,True,Male,False,False,False,56,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,False,Electronic check,98.6,5581.05
4536-PLEQY,False,Male,False,True,False,12,True,False,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Credit card (automatic),85.05,999.8
4537-CIBHB,False,Female,False,True,True,9,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.25,172.35
4537-DKTAL,False,Female,False,False,False,2,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,45.55,84.4
4538-WNTMJ,False,Female,False,True,True,46,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,24.95,1165.9
4541-RMRLG,True,Male,False,False,False,7,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.25,112.3
4544-RXFMG,False,Male,False,True,True,8,True,False,DSL,0,0,0,0,0,0,One year,True,Mailed check,43.45,345.5
4546-FOKWR,False,Female,False,False,False,16,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),74.75,1129.35
4547-FZJWE,False,Male,False,True,True,55,True,False,DSL,1,0,0,0,0,1,One year,False,Credit card (automatic),59.45,3157.0
4547-KQRTM,True,Female,False,False,False,10,True,True,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Bank transfer (automatic),80.05,830.7
4547-LYTDD,True,Female,False,False,False,16,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,72.65,1194.3
4548-SDBKE,True,Female,False,False,False,5,True,True,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,85.2,474.8
4549-ZDQYY,False,Female,False,False,False,52,True,False,DSL,1,0,1,1,0,0,One year,False,Credit card (automatic),57.95,3042.25
4550-EVXNY,True,Female,False,False,True,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.65,69.65
4550-VBOFE,True,Male,True,True,False,70,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,102.95,7101.5
4553-DVPZG,False,Female,False,True,False,62,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,101.35,6164.7
4554-YGZIH,True,Male,True,True,False,49,True,True,Fiber optic,0,1,0,0,0,1,Month-to-month,False,Credit card (automatic),90.05,4547.25
4555-YIGPD,True,Female,False,False,True,4,False,True,DSL,1,1,1,0,1,1,Month-to-month,True,Mailed check,57.2,223.75
4558-CGYCZ,False,Male,False,False,False,4,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.75,78.3
4558-FANTW,True,Female,False,True,True,17,True,False,Fiber optic,1,0,0,1,1,0,Month-to-month,False,Electronic check,91.85,1574.45
4559-UWIHT,False,Male,False,True,False,14,True,True,Fiber optic,0,1,1,0,0,0,Month-to-month,True,Electronic check,82.65,1185.0
4560-WQAQW,False,Female,False,False,False,59,True,True,DSL,1,0,0,1,0,1,One year,False,Bank transfer (automatic),68.7,4070.95
4565-EVZMJ,False,Female,False,False,False,47,True,False,DSL,1,1,0,1,0,0,One year,True,Mailed check,58.9,2813.05
4565-NLZBV,False,Female,False,True,False,71,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.65,1710.15
4566-GOLUK,True,Male,False,True,True,47,True,True,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Bank transfer (automatic),107.35,5118.95
4566-NECEV,False,Male,False,False,False,5,True,True,Fiber optic,0,1,1,0,0,1,Month-to-month,False,Electronic check,96.55,500.1
4566-QVRRW,True,Female,False,True,False,11,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,44.05,483.7
4567-AKPIA,False,Female,False,True,True,41,True,True,Fiber optic,0,1,1,1,1,1,One year,True,Bank transfer (automatic),109.1,4454.25
4568-KNYWR,False,Male,False,False,False,52,True,False,DSL,1,1,0,0,1,0,Two year,True,Credit card (automatic),63.25,3342.45
4568-TTZRT,False,Male,False,False,False,9,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.4,181.8
4570-QHXHL,False,Female,False,False,False,9,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,43.75,405.7
4572-DVCGN,True,Female,False,False,False,10,True,False,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Bank transfer (automatic),80.25,846.0
4573-JKNAE,False,Male,False,False,True,12,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.35,212.3
4576-CSAJH,True,Male,False,False,False,22,True,False,DSL,0,1,0,1,0,0,One year,True,Credit card (automatic),55.15,1193.05
4578-PHJYZ,False,Male,False,True,True,52,True,False,DSL,0,1,1,1,1,0,One year,True,Electronic check,68.75,3482.85
4580-TMHJU,True,Female,False,True,True,43,True,False,DSL,0,0,0,0,1,0,Month-to-month,False,Electronic check,56.15,2499.3
4581-LNWUM,False,Female,False,False,False,13,False,True,DSL,0,0,1,0,1,1,Month-to-month,False,Electronic check,49.15,649.4
4581-SSPWD,True,Female,False,False,False,3,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,75.8,246.3
4583-PARNH,False,Male,True,True,False,16,True,False,Fiber optic,0,0,1,1,0,1,Month-to-month,True,Electronic check,91.55,1540.05
